,oakMargin:pm:week-cluster-1,oakMargin:pm:week-cluster-2,oakMargin:pm:week-cluster-3,oakMargin:am:week-cluster-1,oakMargin:am:week-cluster-2,oakMargin:am:week-cluster-3,control:pm:week-cluster-1,control:pm:week-cluster-2,control:pm:week-cluster-3,control:am:week-cluster-1,control:am:week-cluster-2,control:am:week-cluster-3
11,0.30402176963086336,0.15965476836435744,0.0657501438295447,0.14692670968227584,0.05357469918431679,0.005125587189709568,0.41162301009999414,0.18367819699559262,0.002018822948009702,0.16946116542952383,0.054164623385388855,0.10852260400401592
12,0.3482481664238617,0.10952515027308551,0.06919647806785134,0.19204035236628147,0.03321120492569807,0.013688612004006062,0.4031936265397301,0.16871622272061693,0.009451559308903401,0.14630335198109357,0.10205431104409102,0.08063217676275958
13,0.4484027835790664,0.14303931611871035,0.09414492019778409,0.2536278101302982,0.03851168744051803,0.007811621501496835,0.43868500823013823,0.20810186865274538,0.027423465049095652,0.2683407139046813,0.05320617359983648,0.03812164290979014
14,0.21378811408105758,0.14047867793856672,0.05214000108632433,0.15442989179133237,0.04855977619757024,0.012504850561786851,0.4806721436832193,0.18300447120792973,0.005601290099543577,0.2126676564071125,0.050102298772866094,0.07079209966357891
15,0.30572717982177655,0.12180785461365062,0.045390792508324895,0.1558558796598829,0.04585038291046195,0.002988828749122985,0.4054342803552071,0.13560574318389784,0.02522280854972725,0.1609073468873069,0.057326329719004754,0.042189735569940434
16,0.29797128656761174,0.12220713727909172,0.03265284945857627,0.12652148570479183,0.03436213704812441,0.00022059064180945942,0.39517949858583545,0.1688409076906775,0.0012537683467414018,0.22957217253570728,0.10252582630430984,0.1006626138247666
17,0.28523043292263506,0.14014933178810263,0.03112883583103354,0.052790939149376825,0.0700906902253382,0.013122255393218318,0.3866029076237135,0.18232676910343582,0.014341367566731766,0.12671491250617117,0.057086024260683876,0.06765559176373204
18,0.19443860008542657,0.12142976415105466,0.04341730722574633,0.2183514412628922,0.01503171369563161,0.00269441589509567,0.42871303517392767,0.1881101950708467,0.017512936068129314,0.22924930601257743,0.09854951354149333,0.030483797689871195
19,0.3279714949157656,0.1543844761171509,0.025695579022934067,0.1767676500544887,0.03158058835845712,0.017623818729352925,0.45847168118102355,0.23283935613166085,0.0015415518512976734,0.27676856132659144,0.02601335824018458,0.07189337278036068
20,0.3033231852239311,0.1341556752044205,0.028786192329715576,0.19266811282139196,0.03424403947399235,0.011391748431582416,0.37494897734122756,0.19102745489799877,0.027347354332995732,0.2788327924133305,0.0755299183332897,0.06785430273875859
21,0.3180950094243572,0.1630766325726246,0.06832535835319486,0.0968081266757993,0.06224452115426393,0.0037922789388450395,0.36042645147724117,0.17318292877642505,0.00014100756641333145,0.20324385756601304,0.1263848074181375,0.06574175252105208
22,0.3146544359630564,0.139780542018071,0.04511735994812072,0.11616881971316484,0.02259902982727613,0.014991238946509222,0.5207356617684363,0.1893601885316043,0.011306708384506536,0.14417421000303843,0.11197642485762727,0.0885456293018202
23,0.3138684975854237,0.13426724236220544,0.04781246547562368,0.15528674868416703,0.03422108102699917,0.0011312563435678102,0.3193390141202036,0.1880257886590594,0.006497882227686769,0.2145187371440438,0.07349474304843273,0.04436063175274796
24,0.2778408874079943,0.1823205042363737,0.047771421463484565,0.11336380548516922,0.05055128402349407,0.012984910723455756,0.43486199570290784,0.2174845838310181,0.031092515311699986,0.243830330205833,0.0652868270836926,0.07015049438895482
25,0.3689953622388089,0.1811052247379169,0.116074002316787,0.10445725336394562,0.02765533779662699,0.02285029739568456,0.35833894314771975,0.15497561737173227,0.0036561436914895884,0.2250484621094896,0.07796830772158436,0.032211978466188285
26,0.3555086151142903,0.15201444276266096,0.0773043847348922,0.12791665658758644,0.03959184281904693,0.022800435138382147,0.360411104414715,0.14292286924335174,3.48124139286643e-05,0.1480127161441377,0.06311976924009899,0.07637128748238209
27,0.3001572786723202,0.1841121524573479,0.09177894678623333,0.1562329614040504,0.03354698116534638,0.004815568961627159,0.4488494262998092,0.20039234112185011,0.009901266455651703,0.1781326709493396,0.10818032544502787,0.07282881222644699
28,0.33853698995978765,0.14159291909566762,0.058579648494146985,0.1801249254676549,0.030661210081897483,0.00044517518989239946,0.4082069411763497,0.22417562332200847,0.010625974784838066,0.21569648176139877,0.08228411655819934,0.09724877297904577
29,0.3335506076385695,0.1938681433211793,0.05280744874678789,0.13128396511257256,0.05486739877702507,0.02131932650844559,0.42893493084450973,0.16500110632712395,0.0021709439674086894,0.21531116516208837,0.09163689759546612,0.09637823045172367
30,0.31238188288645663,0.1292266965139468,0.07133671263195651,0.11284112424514214,0.041826657363710606,0.014672686334101681,0.33985388431204744,0.20917085276706016,0.01711928729629697,0.21636409274646418,0.06507399685102189,0.11399199457467446
31,0.3937993420126491,0.1676306358584454,0.0872912736262288,0.12703467805170898,0.0294344807666308,0.011448287662697676,0.45131267122549645,0.1878135010646611,0.0067146271874573005,0.21180284543445327,0.06803893149191154,0.07195168491149384
32,0.41792468894429047,0.1320607257292291,0.060752855260923555,0.17219743912729346,0.035947213586216886,0.004349719513251249,0.3693542111164597,0.2408488104245261,0.003393638911039054,0.20993283755846293,0.09117418110635822,0.09096029967595098
33,0.30132452491972794,0.18729930141629392,0.05802298243398374,0.17207613798360843,0.07273735608070353,0.041474006469976565,0.399538563370079,0.1922487984870338,0.001649120027511275,0.23693710239028842,0.09688595751580653,0.1295357929986859
34,0.2806037356375978,0.13654658531328567,0.0749820539294691,0.12771237113796363,0.05048696762487059,0.006163333338359722,0.40100463678597364,0.18049097602050312,0.0024884967196178165,0.1957220282775901,0.07135490340358996,0.07487595187529517
35,0.3242592305553481,0.1278766019109039,0.06686640999071791,0.09828802784713508,0.028598110351605865,0.019550355835857958,0.29934413957012096,0.16324855430526541,0.011638799504633202,0.22466277342261753,0.04271572825165637,0.07780405516629618
36,0.4241415478078645,0.18960917223030094,0.05908355739319193,0.1996757813621336,0.020196017957323953,0.011452008238116096,0.3914351504101625,0.17336408016808624,0.003025449981739703,0.24353570630490629,0.0720176417047933,0.11948442728972752
37,0.34400646935640755,0.18319735852139796,0.14504002550996542,0.19223084133247392,0.03850397805884309,0.001992368061533356,0.2995643432633672,0.1920855962218555,0.04093495889013066,0.2281794210144943,0.05575133969646262,0.19197765604606354
38,0.31955613001292615,0.13879751395239392,0.048625995441480385,0.13682527725621552,0.017213969256565598,0.004489756120213073,0.3955737409505844,0.2337344582078087,0.02196037141785878,0.16769438864900577,0.06160506771714247,0.07459617557195686
39,0.2454680164641665,0.10511403991674384,0.0439516250674582,0.1683772858205762,0.030948110449717903,0.013468033125568879,0.45088137917249804,0.11836730744735147,0.006521108972719292,0.21157916248812458,0.04792636727576238,0.014692456738940596
40,0.4165866029260752,0.1690275941617536,0.06248880091929321,0.11477599033436547,0.03298909292575991,0.009789810646984032,0.31263546099853134,0.18883975889254967,0.00603021329294029,0.16808410246643068,0.12007652865772978,0.11981617180903137
41,0.34021646805045247,0.20276594940449977,0.05194363078396991,0.17114324883988863,0.03681066644594844,0.04462034932824699,0.39447826664364627,0.19849225822074756,0.03286638923773544,0.18103911273301898,0.0859067157757375,0.03209776896483629
42,0.3824061232843907,0.16490698732513553,0.07638386701788291,0.1798183888784587,0.04448819755951594,0.019093459847813965,0.4077281525776957,0.21776059586536356,0.0022006622310726254,0.2697767369209204,0.06282621267468547,0.07048006550909747
43,0.3271810829482794,0.1472430467035165,0.08127557747455638,0.1866633164614917,0.05058088658590798,0.009936196027090838,0.33190723852109694,0.21242245271434257,0.0014270983724291586,0.2650560426752536,0.06096488985025661,0.04643375974724839
44,0.28299169318497475,0.187786937327024,0.04531779798054314,0.15140494975463137,0.03712376351308777,0.0009806809627974644,0.35410161734283774,0.18088931673283615,0.03137427293142714,0.14760820318998313,0.0985646424085177,0.06296138269662488
45,0.2749041554923204,0.14482813842543918,0.03543287250409333,0.1657289654709141,0.03583757267301235,0.045585805939226565,0.34418857461823726,0.17517219387903704,0.013059176585206944,0.22242932716870234,0.04601708555581918,0.03536920833771695
46,0.41547356251775336,0.170980980675696,0.0972610125100003,0.14837027805760195,0.015957888909957196,0.02429608443744702,0.3621130742732619,0.14857803191469077,0.03474113599116968,0.2779100977850807,0.07078858937684929,0.02270013442524721
47,0.35875522200559773,0.17861842528855232,0.05213703705321382,0.14469253806450177,0.04527700166192605,0.009106331699597847,0.33243127104369974,0.18390931609538685,0.0016218766052540357,0.19789811189896245,0.06675478991796413,0.05091385986836505
48,0.3505050377205854,0.1121909078261848,0.06473355721937879,0.12116763503671724,0.022554050523458047,0.027686932287028454,0.4694919044674496,0.16123547282819606,0.019075570264742714,0.27164021163507623,0.055211974364279826,0.08259692150466968
49,0.3922412415210378,0.19562543333876892,0.04014400003045038,0.10395069181422989,0.038258970526828584,0.004567356117310628,0.3686873596734518,0.18666448244665212,0.014745730065216622,0.2941079961518329,0.047275444806572864,0.05931154290283602
50,0.36281353695194773,0.15559480551435334,0.0564514245202149,0.17817752857532032,0.05401394433085516,0.026877029960213905,0.4327346076650894,0.1556945690371334,0.009247501762075894,0.19747407320073518,0.056734745438549616,0.07812692013589106
51,0.34890406218597525,0.14603248909161803,0.05256784638234424,0.20832719004414701,0.033864976459957674,0.010725807905147544,0.4182022382221938,0.15898405740919352,0.0018546572307441833,0.15737493289553317,0.08079884208628108,0.057006774964737605
52,0.24234177499008058,0.12956827022502426,0.07463152398077277,0.12833425151691402,0.062174916002495806,0.019310924023034692,0.4517131119715917,0.16863154159131832,0.012983497415939071,0.16606971655422442,0.04565126464655178,0.08717706813393833
53,0.3843795376402511,0.13609981207537758,0.046381000334301814,0.1520538679227007,,0.016364312743118226,0.3752371940107083,0.1934276217215518,0.02992822345867141,0.17196337192790156,0.08432756799965291,0.06890760820200881
54,0.25955196644973566,0.18160577538780764,0.09314645621471895,0.15647182371134538,,0.006219663734043479,0.39116868527897486,0.22838982139518604,0.018353991508836875,0.14023797891952494,0.06625906181606434,0.09028739763344673
55,0.32069337643723905,0.1507149987516071,0.026508739477220322,0.0989420568805619,,0.00010542186368744932,0.4650989117964057,0.2543139256047825,0.0007662569621016413,0.19857888348066233,0.09698118342104756,0.013205183770128803
56,0.3492893353000571,0.12548195833024267,0.05899125368204072,0.10745362826118543,,0.029699981477896098,0.3931089310824537,0.23855755380586863,0.018432143873473916,0.20188603832391594,0.07154178609974726,0.03184409611248229
57,0.32532839626224763,0.1771282371432834,0.035091551778277164,0.17889103094165804,,0.022463202264551563,0.4189969071706623,0.1830779324374915,0.009493515756640258,0.13882274310592202,0.08628032167932242,0.04523088822051302
58,0.307638587069648,0.14789266238441245,0.10427677009548808,0.13333470569865913,,0.021597438968505855,0.3567245278613702,0.16211965751120316,0.0007312063842251915,0.2840979825119073,0.0709673418147656,0.11309808875622229
59,0.37885563025142566,0.1436144608150982,0.056033782102306806,0.0791014034609584,,0.01832784312924729,0.41799034975129445,0.2276958464174521,0.0037498408277290007,0.18345920315089448,0.06327982024603673,0.029262305475411088
60,0.3907857251278142,0.1661547456332867,0.03644696107544221,0.1346002144992925,,0.019700983086542112,0.35799514987344416,,0.0011550737879409967,0.16030128172901825,0.051075470089921415,0.08350904551594407
61,0.30042441411829457,0.12652705795488095,0.10009845748249713,0.15631887194214922,,0.01038603447976516,0.5428273157022993,,0.0017601798971975668,0.1675941684649418,0.0782545405113464,0.09002159869737258
62,0.31918431450387696,0.16071618807842858,0.10927811327982062,0.1266997897735167,,0.010167221455306352,0.4666036123648458,,0.017010642842712698,0.2369426071515065,0.0557995819615309,0.054927960679643006
63,0.33030180249109264,0.18390457958249906,0.07076060390173111,0.17832553950469776,,0.004200232644022139,0.3460492878975854,,0.0042826263294377664,0.2839868081421679,0.0808660797548143,0.04705962405219588
64,0.42722324114754884,0.1970148543210486,0.10747370629288988,0.16195860607497725,,0.01834003363556891,0.3782551580595628,,0.010673804295655565,0.2574829073049292,0.09446288608834752,0.032845424247341826
65,0.3249489967669419,0.23132807085858798,0.030934204740334703,0.1286717722982268,,0.006164979851435715,0.40290719590394153,,0.022648339852891275,0.17565409845887103,,0.058470583972444534
66,0.33816566754674615,0.16225130155355338,0.050617847357315005,0.12666442729493643,,0.004924399683854164,0.4289047825089046,,0.01613626238836674,0.13009498410860698,,0.11199653846302604
67,0.2738223458577881,,0.13833199820322473,0.2647496184914053,,0.0032469757451044634,0.3376985591428098,,0.011749599584566006,0.22232863211203302,,0.04623489540110204
68,0.31179722617626915,,0.08639674744522108,0.11867120597655612,,0.02160881745984522,0.48300448880029234,,0.0021495281091530316,0.15487828712380525,,0.05797277057083228
69,0.29413327434284653,,0.09294120586214583,0.10038906111106882,,0.01486035896051574,0.39396469806426937,,0.0011457672268507801,0.23621291682767764,,0.033418988745106626
70,0.41183832441759094,,0.03007831584510401,0.17309860920390108,,0.01145274451482925,0.3376949759180583,,0.008593425002262345,0.1570718571027584,,0.14121348671393275
71,0.37946016187388054,,0.03853459595760822,0.1325133929466753,,0.0036214214556303803,0.37260608585554067,,0.024940842262386353,0.1808845622496612,,0.03706924134308509
72,0.2615603075361189,,0.0976037224397116,0.11226379963995714,,0.011385218253638474,0.3836244703265561,,0.06516692229918142,0.16078765588912736,,0.06903507373035289
73,0.3062392901804355,,0.03436239479203218,0.1289902209703745,,0.0019781643530153437,0.4285216968872785,,0.019294928629853603,0.22218595811551567,,0.07426920329389786
74,0.28590678115100154,,0.10231949650343986,0.13223038932557407,,0.01396408615518241,0.39378315455886015,,0.0033738886033579663,0.20260625000067067,,0.06924490043962073
75,0.30278045886755023,,0.04406289860686918,0.12159317606821562,,0.012855726022958147,0.35957038035670597,,0.005856721563716971,0.18484826389881448,,0.03671255519763317
76,0.3792006101587845,,0.0421704408034177,0.16749931135217921,,0.026494886211003155,0.4110013000202989,,0.012892230123348836,0.16937294574200867,,0.07830223920549018
77,0.33152043054736724,,0.02744961347577346,0.10764821344871667,,0.003949733026987534,0.37426905273135136,,0.006218900250661741,0.1668441705211191,,0.04089756457055471
78,0.3580667880573001,,0.036412600408937124,0.1408012320151687,,0.04834549456466619,0.3889590094488167,,0.010506052777580654,0.233464904998685,,0.0172198479285689
79,0.3413028776936411,,0.10196731534912373,0.1600476074239766,,0.0035735949990762794,0.42613132481795724,,0.003462434967897887,0.22740429454068978,,0.0521627089177209
80,0.36943024588266016,,0.055370947336587095,0.13837271439734555,,0.0022554585327048127,0.4627825706938117,,0.008312549690706383,0.16738811854316837,,0.0899463002025348
81,0.3076747929593061,,0.06438284235718073,0.11714613274891394,,0.03452280999281909,0.3787336687396412,,0.03441762571531992,0.233009571727255,,0.05119506361224302
82,0.3506656029772536,,0.07601451289764471,0.11774862601873659,,0.0035889872492569364,0.44265636755841875,,0.006568297416416513,0.22254092785209256,,0.048022515059775284
83,0.32293579624638447,,0.017660692072483553,0.18537844003346104,,0.012462111326317582,0.36282237179109533,,0.00782629314708505,0.17098910643083565,,0.037718299360110175
84,0.35447369021120445,,0.0520078356673187,0.12920913636915687,,0.0028494053664873675,0.3608108207108175,,0.005041197735300762,0.23264700334469146,,0.02428198456928965
85,0.39518799311230013,,0.024922454547899875,0.1401704151413743,,0.01818815970894938,0.35427118959155757,,0.00048629630768148857,0.1990713481251164,,0.0628231476771971
86,0.29937063747122217,,0.08462629560220514,0.1202027726512882,,0.030537937469093723,0.4859365377692131,,0.003968803794749287,0.1810611203671555,,0.040065952573626884
87,0.38011373266646575,,0.057168761632650056,0.17304470456634435,,0.00039418706729665853,0.5324875283647339,,0.015945697070748777,0.2369068913561424,,0.11374266677205092
88,0.25411622394543476,,0.04665849483010598,0.08543389016501834,,0.017032003626817782,0.4025251299768362,,0.003710783440632137,0.24863664492216153,,0.05701902995524577
89,0.29375391784152727,,0.045513812405986065,0.14576882131637936,,0.03971266730348588,0.4316438515434895,,0.004732529075228253,0.19194851152814985,,0.025913171520124956
90,0.2294357236103587,,0.08620833855435805,0.1595463338720865,,0.006680923958669593,0.3301392174517962,,0.030559109486503977,0.18932173643858485,,0.04133854651233504
91,0.2508050723799571,,0.054586557934701685,0.1253220266379006,,0.0033423577450902853,0.34287512058237657,,0.005921338771704199,0.18897453647124762,,0.057471599746033775
92,0.3489672888720077,,0.03561004010184721,0.09051642629770318,,0.0034845294909924274,0.43792941160288856,,0.0019043196242940486,0.13915915675575063,,0.050227577803429346
93,0.3370370528702644,,0.024115950359165805,0.07504298710074953,,0.013800394527084703,0.4268968104036659,,0.023542347987242862,0.15100702116450915,,0.09275297347726652
94,0.34429376371840015,,0.07373006841980911,0.13001255890342633,,0.0030994159653163766,0.40203366242281324,,0.007011155586365447,0.20456957153520183,,0.06378363174098922
95,0.24759790240631874,,0.0970752148389874,0.18459485991724378,,0.01238149752111406,0.3966223462573313,,0.02986061874118484,0.27773432426148725,,0.03938241808984322
96,0.3623431964462336,,0.031570599496513196,0.11761997184497641,,0.04721790824182337,0.3584641492501257,,0.0002517469873798417,0.2255486528394054,,0.07358610465434079
97,0.3295932934037331,,0.02473707970437844,0.15886871990246965,,0.010569728464528083,0.39414921496909083,,0.0008478647811303031,0.1723527273006279,,0.07786988080541657
98,0.29284402268222465,,0.038780107363428296,0.1955366834726886,,0.0031144416551049936,0.45807597907434416,,0.014355362541564665,0.19227913356678594,,0.05698833477841314
99,0.36172269348971364,,0.0441320733559416,0.1404842902176725,,0.010698269580508013,0.6199509022749611,,0.014041006946370005,0.15598625014778777,,0.013837591154991835
100,0.28485234767020173,,0.06415091858689193,0.10872961850562346,,0.004449928229003808,0.42737650181476905,,0.021577965567648127,0.18900176248193024,,0.07892843324607302
101,0.37324597841763696,,0.04377188328788384,0.13503622249741698,,0.0011254249217974577,0.4297587337105251,,0.02462625355229897,0.17237252348380872,,0.07823474388265583
102,0.3606746325653959,,0.021314387882859664,0.08794231942426556,,0.00845552758789847,0.4144927388035775,,0.0011962249797482505,0.24327778249286858,,0.08741900325773588
103,0.32456408348115584,,0.039250597507521134,0.16279538129655013,,0.008409249713966727,0.3883377837598606,,0.008804757238758953,0.2851146042918429,,0.03129492369490261
104,0.382975402199625,,0.11739897170942881,0.04920176523006481,,0.00108471492597495,0.39182149986603265,,0.004341321138293108,0.21295267813849705,,0.031869059417409806
105,0.3067484520088407,,0.06215029522112092,0.16840927706716446,,0.012990535157737182,0.34184740022311055,,0.020981602183914205,0.21855984733460254,,0.12090836434018493
106,0.41071772638047443,,0.07733442530810708,0.1252841311528583,,0.018939680370915535,0.4526612904152527,,0.007700478288593771,0.18017298286393335,,0.12495440247545964
107,0.3669530237995652,,0.022163998161583653,0.1771490350064291,,0.01168587177981606,0.45467112123380204,,0.022062103573162628,,,0.03931934298925077
108,0.3657234939338976,,0.08963290638057764,0.14927662162397093,,0.013619130220957398,0.4946160661349768,,0.004260876986557749,,,0.10097314622680187
109,0.2818365929500699,,0.04715291658938492,0.17483320227572097,,0.031601843642321215,0.4334305335835019,,0.004724781728946081,,,0.07982242225596492
110,0.32131916437308017,,0.11884684917268573,0.10999166365337532,,0.007073002969084419,0.42670574301991315,,0.008957381967564237,,,0.07607195350124873
111,0.31554808252123123,,0.04329455886397926,0.14119925002864164,,0.0010059107311497506,0.38929399860354297,,0.0014835976756746305,,,0.06501888179216875
112,0.37060892286589464,,0.034518927141331424,0.120588799598915,,0.006993199700672803,0.33967135751887145,,0.027594130622583868,,,0.044959164437655574
113,0.26749686511890747,,0.03938250060387416,0.12474433932367768,,0.024225998965674345,0.36855401938111265,,0.0009397353008155918,,,0.06479068901001639
114,0.33791192131403114,,0.08811995769229564,0.19708570422823246,,0.01753257357960336,0.36604338607191356,,0.002651316254000169,,,0.07705285235293236
115,,,0.034017486576196854,0.1781021245708364,,0.004167998335792844,0.3933144685147587,,0.02484804783215322,,,0.1290492404078153
116,,,0.11555690272467778,0.10873471293385661,,0.07862840276284244,0.3619991973238603,,0.005429351635156565,,,0.10948679050975918
117,,,0.10233596139107215,0.09906607539232026,,0.014409997777759753,0.43356679864855807,,0.008185589898189405,,,0.05986920228231063
118,,,0.03007569994747261,,,0.019369657948747343,0.3561641854704306,,0.020410740830421714,,,0.0875961523763027
119,,,0.044516222740997535,,,0.01195712212198241,0.46401441146363365,,0.005913917138848479,,,0.03648695412401026
120,,,0.06771997840027733,,,0.005482356070500294,0.45455849271202386,,0.002027099303565816,,,0.06379317653657413
121,,,0.04115323197089382,,,0.01699601163364639,0.4527682738006281,,0.017516889201742658,,,0.11702382758006591
122,,,0.033795359492443056,,,0.041308749054624117,0.47743427364360713,,0.009986535924671469,,,0.07160064554117007
123,,,0.156630687723203,,,0.008214676081101269,,,0.011209946543203175,,,0.03373829480237378
124,,,0.061316159957989336,,,0.010408784447736186,,,0.030864060594511078,,,0.04008503238532335
125,,,0.051265586055844525,,,0.013456296846761528,,,0.011688216455136291,,,0.04200401380829888
126,,,0.09269784753481802,,,0.025125074654150814,,,0.0024417458713222873,,,0.07127508342209443
127,,,0.06168005907574825,,,0.0008506806370599529,,,0.004475609140606629,,,0.07608121392865597
128,,,0.050516016421656706,,,0.0030336912672340732,,,0.02234726370932083,,,0.09493085986108474
129,,,0.07513222633836492,,,0.03587049388409469,,,0.004981529974390275,,,0.044830429432949015
130,,,0.08239680909224889,,,0.003598004245680686,,,0.006976962815832932,,,0.07157327393461832
131,,,0.0651089039948064,,,0.008259124653772432,,,0.015014148738107802,,,0.06249438051729683
132,,,0.029736357677785707,,,0.004323615923723212,,,0.02730212303627122,,,0.05923985949802968
133,,,0.04774784591177628,,,0.011682848631610288,,,0.011613175859120362,,,0.04930565505523221
134,,,0.11181761401875412,,,0.016353483470021635,,,0.0011336858432077213,,,0.0492309823851671
135,,,0.03018715976478925,,,0.018042040470582887,,,0.005169825118404803,,,0.07731807274778568
136,,,0.034897398600170826,,,0.03456094244578933,,,0.004929208813161279,,,0.039879308726417984
137,,,0.03491920653866265,,,0.02384384691806085,,,0.021408534982712668,,,0.07232266117107133
138,,,0.02089678695945285,,,0.019453364224546577,,,0.00039534261140306004,,,0.16493699701656106
139,,,0.11761518424028894,,,0.009271036237368357,,,0.006887494950857942,,,0.06351971395257239
140,,,0.03080987174140093,,,0.011942008005010774,,,0.00347129521591516,,,0.029215189818046272
141,,,0.05447806964091817,,,0.015211741442832216,,,0.011257844462371214,,,0.033360804487643225
142,,,0.07326113978945936,,,0.007440055281725311,,,,,,0.03572041247758884
143,,,0.02692053588173593,,,0.0016663352309560509,,,,,,0.04834352774995809
144,,,0.03850479782099525,,,0.01708834029602979,,,,,,0.026729185958897395
145,,,0.050208294614347615,,,0.013804835556561423,,,,,,0.10371261951433841
146,,,0.10580545583252754,,,0.029189813415783084,,,,,,0.024321694841386243
147,,,0.07627848226206713,,,0.013068762045025384,,,,,,0.06663163657158044
148,,,0.05637603106519162,,,0.007802042378146412,,,,,,0.03360470730751086
149,,,0.0650163632489138,,,0.01727541779339692,,,,,,0.05391417573434065
150,,,0.03718592976519486,,,0.014941080091719572,,,,,,0.06985267437507514
151,,,0.12217706375672,,,0.0012644104330441497,,,,,,
152,,,0.06709061774333291,,,0.013053943887475938,,,,,,
153,,,0.047907806275400366,,,0.05488033153894911,,,,,,
154,,,0.039652485430030526,,,0.005149416049239797,,,,,,
155,,,0.07424182458282713,,,0.021096739831900524,,,,,,
156,,,0.05721803909324097,,,0.00409518066408876,,,,,,
157,,,0.046058936962059205,,,0.00956759581139055,,,,,,
158,,,0.04037081804195153,,,0.002495827548631202,,,,,,
159,,,0.05153131382832832,,,,,,,,,
